generation,prop0,prop1,prop2,prop3,prop4,prop5,prop6,prop7,prop8,prop9,prop10,prop11,prop12,prop13,prop14,prop15
18218,0,0,0,4.1098e-07,0,2.0549e-07,7.62368e-05,0.00158618,0,2.0549e-07,3.69882e-05,0.000332894,1.52063e-05,0.000280288,0.0489072,0.948764
18219,0,0,0,4.1077e-07,0,2.05385e-07,7.64033e-05,0.00158824,0,0,3.71747e-05,0.000330054,1.4377e-05,0.000281583,0.0489532,0.948718
18220,0,0,0,4.10876e-07,0,2.05438e-07,7.70392e-05,0.001579,0,0,3.6568e-05,0.000329728,1.35589e-05,0.000279806,0.0488854,0.948798
18221,0,0,0,4.10724e-07,0,2.05362e-07,7.5984e-05,0.00158129,0,0,3.67598e-05,0.000328374,1.35539e-05,0.000279087,0.048852,0.948832
18222,0,0,0,4.1089e-07,0,2.05445e-07,7.60147e-05,0.00157659,0,0,3.49257e-05,0.000328918,1.27376e-05,0.000281665,0.0488491,0.948839
18223,0,0,0,4.10739e-07,0,2.05369e-07,7.57813e-05,0.0015682,0,0,3.51182e-05,0.000328796,1.31436e-05,0.000273757,0.048906,0.948799
18224,0,0,0,4.10846e-07,0,2.05423e-07,7.35415e-05,0.00156512,0,0,3.57436e-05,0.000326212,1.33525e-05,0.000272186,0.0488963,0.948817
18225,0,0,0,4.10767e-07,0,2.05384e-07,7.45542e-05,0.00155886,0,0,3.65583e-05,0.000328614,1.35553e-05,0.000268025,0.0488365,0.948883
18226,0,0,0,4.1094e-07,0,2.0547e-07,7.31473e-05,0.0015552,0,0,3.73955e-05,0.000330396,1.37665e-05,0.000267111,0.0488211,0.948901
18227,0,0,0,4.10818e-07,0,2.05409e-07,7.53851e-05,0.00156172,0,0,3.65628e-05,0.000332146,1.33516e-05,0.000269496,0.0487889,0.948922
18228,0,0,0,4.10848e-07,0,2.05424e-07,7.7034e-05,0.00156841,0,0,3.84143e-05,0.00033443,1.29417e-05,0.000268284,0.0487697,0.94893
18229,0,0,0,4.10743e-07,0,2.05372e-07,7.61928e-05,0.00157376,0,0,3.84045e-05,0.000333318,1.23223e-05,0.000267394,0.0487741,0.948924
18230,0,0,0,4.10884e-07,0,2.05442e-07,7.86843e-05,0.00157903,0,0,3.82122e-05,0.000333022,1.27374e-05,0.000269129,0.0488028,0.948886
18231,0,0,0,4.10659e-07,0,2.0533e-07,7.86413e-05,0.00158761,0,0,3.7986e-05,0.000331197,1.29358e-05,0.000270625,0.0487968,0.948884
18232,0,0,0,4.11001e-07,0,2.055e-07,7.66516e-05,0.00158317,0,0,3.71956e-05,0.000326951,1.1919e-05,0.000273521,0.0487669,0.948923
18233,0,0,0,4.10676e-07,0,4.10676e-07,7.82337e-05,0.00157823,0,0,3.86035e-05,0.000327719,1.17043e-05,0.000271662,0.048754,0.948939
18234,0,0,0,4.10949e-07,0,4.10949e-07,8.03405e-05,0.00158133,0,0,3.9862e-05,0.000333691,1.2123e-05,0.00027061,0.0487507,0.948931
18235,0,0,0,4.10617e-07,0,4.10617e-07,8.17127e-05,0.0015895,0,0,3.98298e-05,0.000335474,1.23185e-05,0.00026957,0.0487753,0.948895
18236,0,0,0,4.11151e-07,0,6.16726e-07,8.16135e-05,0.00158889,0,0,4.00872e-05,0.000335088,1.25401e-05,0.00027136,0.048817,0.948852
18237,0,0,0,0,0,6.15837e-07,8.10853e-05,0.00158537,0,0,3.94136e-05,0.000331526,1.31379e-05,0.000267273,0.0487963,0.948885
18238,0,0,0,0,0,6.16601e-07,8.07747e-05,0.0015898,0,0,3.98735e-05,0.000332965,1.2332e-05,0.000264933,0.0488064,0.948872
18239,0,0,0,0,0,6.15892e-07,8.12978e-05,0.00158859,0,0,3.88012e-05,0.000337098,1.23178e-05,0.000264423,0.0488074,0.948869
18240,0,0,0,0,0,6.16523e-07,7.91205e-05,0.00159063,0,0,3.843e-05,0.0003358,1.2536e-05,0.000264077,0.0487619,0.948917
18241,0,0,0,2.05367e-07,0,6.16101e-07,7.9477e-05,0.00159632,0,0,3.90197e-05,0.000334132,1.25274e-05,0.000266155,0.0487672,0.948904
18242,0,0,0,2.05525e-07,0,6.16574e-07,7.85104e-05,0.00160576,0,0,4.02828e-05,0.000335827,1.23315e-05,0.000262249,0.0488176,0.948847
18243,0,0,0,2.053e-07,0,6.159e-07,7.69875e-05,0.00160175,0,0,3.9007e-05,0.000328685,1.27286e-05,0.000262579,0.048855,0.948822
18244,0,0,0,2.05493e-07,0,4.10985e-07,7.70597e-05,0.00161168,0,0,3.73997e-05,0.000324473,1.2946e-05,0.000258921,0.0488604,0.948817
18245,0,0,0,2.05374e-07,0,4.10748e-07,7.76313e-05,0.00161034,0,0,3.63512e-05,0.00032408,1.29386e-05,0.000253431,0.0488609,0.948824
18246,0,0,0,2.05469e-07,0,4.10937e-07,7.89e-05,0.00161827,0,0,3.57516e-05,0.000326079,1.315e-05,0.000257658,0.0489059,0.948764
18247,0,0,0,4.10714e-07,0,4.10714e-07,7.74196e-05,0.00161267,0,0,3.45e-05,0.000329803,1.27321e-05,0.000259982,0.0489662,0.948706
18248,0,0,0,4.10989e-07,0,8.21978e-07,7.56219e-05,0.00161724,0,0,3.34956e-05,0.000329819,1.31516e-05,0.000262005,0.048987,0.94868
18249,0,0,0,4.10559e-07,0,8.21118e-07,7.75957e-05,0.00161822,0,0,3.305e-05,0.000326805,1.37537e-05,0.000258858,0.0489935,0.948677
18250,0,0,0,4.10995e-07,0,1.02749e-06,7.60341e-05,0.00162857,0,0,3.45236e-05,0.000324686,1.37683e-05,0.000259954,0.0489294,0.948732
18251,0,0,0,6.15997e-07,0,1.02666e-06,7.80263e-05,0.00161966,0,0,3.36745e-05,0.000321961,1.35519e-05,0.000262825,0.04891,0.948759
18252,0,0,0,6.16459e-07,0,1.02743e-06,7.5619e-05,0.00161882,0,0,3.36998e-05,0.000323641,1.35621e-05,0.000260146,0.0489056,0.948767
18253,0,0,0,6.16084e-07,0,1.02681e-06,7.70105e-05,0.00161701,0,0,3.45007e-05,0.000323239,1.39646e-05,0.000263684,0.0489086,0.94876
18254,0,0,0,6.1652e-07,0,1.02753e-06,7.58319e-05,0.00162782,0,0,3.57581e-05,0.000325317,1.43855e-05,0.000265514,0.0489188,0.948735
18255,0,0,0,6.15961e-07,0,8.21282e-07,7.51473e-05,0.00163086,0,0,3.59311e-05,0.000326665,1.49884e-05,0.000268559,0.0489515,0.948695
18256,0,0,0,6.16565e-07,0,8.22087e-07,7.48099e-05,0.0016304,0,0,3.61718e-05,0.00032308,1.377e-05,0.000268617,0.0489279,0.948724
18257,0,0,0,6.16122e-07,0,8.21496e-07,7.43454e-05,0.00163272,0,0,3.77888e-05,0.000323669,1.31439e-05,0.000268218,0.0489416,0.948707
18258,0,0,0,8.2197e-07,0,1.02746e-06,7.43883e-05,0.00163675,0,0,3.65777e-05,0.000328171,1.27405e-05,0.000268373,0.0489232,0.948718
18259,0,0,0,8.21428e-07,0,1.02679e-06,7.31071e-05,0.00164162,0,0,3.59375e-05,0.000328571,1.39643e-05,0.000270661,0.0489957,0.948639
18260,0,0,0,1.02757e-06,0,8.22053e-07,7.43958e-05,0.00164719,0,0,3.55538e-05,0.000326561,1.43859e-05,0.000269428,0.0490143,0.948616
18261,0,0,0,1.02639e-06,0,8.21115e-07,7.2874e-05,0.00164428,0,0,3.46921e-05,0.000324135,1.43695e-05,0.0002722,0.0490232,0.948612
18262,0,0,0,1.02723e-06,0,8.2178e-07,7.27275e-05,0.0016374,0,0,3.43093e-05,0.000320083,1.49975e-05,0.000269338,0.0489736,0.948676
18263,0,0,0,1.02695e-06,0,6.16172e-07,7.33245e-05,0.00163984,0,0,3.34787e-05,0.000318356,1.51989e-05,0.000268651,0.0489349,0.948715
18264,0,0,0,1.23246e-06,0,6.16231e-07,7.14828e-05,0.00164431,0,0,3.36873e-05,0.000319208,1.41733e-05,0.000268266,0.0489544,0.948693
18265,0,0,0,1.23237e-06,0,6.16187e-07,7.29155e-05,0.00165303,0,0,3.45065e-05,0.000320828,1.39669e-05,0.000267425,0.0489456,0.94869
18266,0,0,0,1.02689e-06,0,4.10758e-07,7.35257e-05,0.00165392,0,0,3.36821e-05,0.000323472,1.3555e-05,0.000271306,0.0489204,0.948709
18267,0,0,0,1.02714e-06,0,4.10856e-07,7.35433e-05,0.00165082,0,0,3.30739e-05,0.000321701,1.31474e-05,0.000273014,0.0489299,0.948703
18268,0,0,0,1.02685e-06,0,4.10739e-07,7.53705e-05,0.00165733,0,0,3.28591e-05,0.000321814,1.29383e-05,0.000274784,0.0489192,0.948704
18269,0,0,0,1.02735e-06,0,6.16408e-07,7.66401e-05,0.00166923,0,0,3.20532e-05,0.000324025,1.315e-05,0.000271836,0.0488945,0.948717
18270,0,0,0,1.02667e-06,0,6.16001e-07,7.67948e-05,0.00167244,0,0,3.28534e-05,0.000321347,1.31414e-05,0.000272478,0.0489041,0.948705
18271,0,0,0,1.02733e-06,0,6.16398e-07,7.8488e-05,0.00166962,0,0,3.18472e-05,0.000320116,1.37662e-05,0.000265667,0.0489095,0.948709
18272,0,0,0,1.02679e-06,0,6.16075e-07,7.86523e-05,0.00166915,0,0,3.20359e-05,0.000318306,1.3759e-05,0.000271073,0.0489094,0.948706
18273,0,0,0,1.02726e-06,0,6.16357e-07,8.05373e-05,0.00167177,0,0,3.18451e-05,0.00031804,1.43817e-05,0.000272224,0.048895,0.948715
18274,0,0,0,1.23209e-06,0,4.10695e-07,8.04963e-05,0.00167482,0,0,3.3061e-05,0.000318905,1.39636e-05,0.000270238,0.0488726,0.948734
18275,0,0,0,1.2329e-06,0,4.10968e-07,8.13716e-05,0.00167737,0,0,3.26719e-05,0.000321788,1.41784e-05,0.000271444,0.0488756,0.948724
18276,0,0,0,1.23245e-06,0,4.10816e-07,8.01091e-05,0.00167695,0,0,3.26599e-05,0.00031982,1.29407e-05,0.000269495,0.048882,0.948724
18277,0,0,0,1.43765e-06,0,2.05379e-07,8.09194e-05,0.00166932,0,0,3.10123e-05,0.000318954,1.3555e-05,0.000269047,0.0488766,0.948739
18278,0,0,0,1.4378e-06,0,2.05401e-07,8.01062e-05,0.00167196,0,0,3.20425e-05,0.000318165,1.3351e-05,0.000270307,0.0488872,0.948725
18279,0,0,0,1.43811e-06,0,2.05445e-07,8.11506e-05,0.00167129,0,0,3.18439e-05,0.000318234,1.37648e-05,0.000270776,0.048865,0.948746
18280,0,0,0,1.4378e-06,0,2.054e-07,8.23653e-05,0.00166846,0,0,3.081e-05,0.000319808,1.31456e-05,0.000271539,0.0489164,0.948696
18281,0,0,0,1.43805e-06,0,2.05436e-07,8.32016e-05,0.00166321,0,0,3.2048e-05,0.000322535,1.35588e-05,0.000271792,0.0489464,0.948666
18282,0,0,0,1.43769e-06,0,2.05384e-07,8.37967e-05,0.00166546,0,0,3.16291e-05,0.00032081,1.29392e-05,0.000269464,0.0489613,0.948653
18283,0,0,0,1.43817e-06,0,2.05453e-07,8.64958e-05,0.00166273,0,0,3.16398e-05,0.000320712,1.37654e-05,0.000268527,0.0489406,0.948674
18284,0,0,0,1.43774e-06,0,4.10782e-07,8.66751e-05,0.00165833,0,0,3.22464e-05,0.000322464,1.3145e-05,0.00027276,0.0489821,0.94863
18285,0,0,0,1.64347e-06,0,4.10867e-07,8.6693e-05,0.00166504,0,0,3.16368e-05,0.000325201,1.29423e-05,0.0002722,0.0489563,0.948648
18286,0,0,0,1.64333e-06,0,4.10833e-07,8.89454e-05,0.00167805,0,0,3.18396e-05,0.000329899,1.33521e-05,0.000269301,0.0489448,0.948642
18287,0,0,0,1.64299e-06,0,4.10747e-07,8.70784e-05,0.00168016,0,0,3.22436e-05,0.000324079,1.25278e-05,0.000274379,0.0489265,0.948661
18288,0,0,0,1.64382e-06,0,4.10955e-07,8.89718e-05,0.00167403,0,0,3.43148e-05,0.000325477,1.23287e-05,0.000273491,0.0489082,0.948681
18289,0,0,0,1.64324e-06,0,6.16214e-07,8.99673e-05,0.00167158,0,0,3.49188e-05,0.000325772,1.25297e-05,0.000280994,0.0489026,0.948679
18290,0,0,0,1.64366e-06,0,6.16374e-07,8.87578e-05,0.00166976,0,0,3.65715e-05,0.000328938,1.27384e-05,0.000277163,0.0489458,0.948638
18291,0,0,0,1.64278e-06,0,8.21389e-07,8.82993e-05,0.00165921,0,0,3.61411e-05,0.000328761,1.37583e-05,0.000278862,0.0488607,0.948732
18292,0,0,0,1.43843e-06,0,8.2196e-07,8.69223e-05,0.00166303,0,0,3.63717e-05,0.000327346,1.43843e-05,0.000281932,0.0489048,0.948683
18293,0,0,0,1.43769e-06,0,6.16151e-07,9.01634e-05,0.00166402,0,0,3.55314e-05,0.00032923,1.45822e-05,0.000280349,0.0488743,0.94871
18294,0,0,0,1.23263e-06,0,6.16314e-07,8.93656e-05,0.00166775,0,0,3.55408e-05,0.000327879,1.47915e-05,0.00027919,0.048868,0.948716
18295,0,0,0,1.23202e-06,0,4.10672e-07,8.82945e-05,0.00166835,0,0,3.59338e-05,0.000327511,1.51949e-05,0.000275766,0.0489155,0.948672
18296,0,0,0,1.23282e-06,0,4.1094e-07,8.77356e-05,0.00167129,0,0,3.57517e-05,0.000327108,1.56157e-05,0.000275535,0.0489534,0.948632
18297,0,0,0,1.23246e-06,0,4.10819e-07,8.83261e-05,0.00167306,0,0,3.55358e-05,0.000327217,1.58165e-05,0.000273811,0.0489538,0.948631
18298,0,0,0,1.23262e-06,0,4.10872e-07,9.05973e-05,0.00167081,0,0,3.51296e-05,0.000324384,1.58186e-05,0.00027549,0.0489176,0.948668
18299,0,0,0,1.23265e-06,0,2.05442e-07,9.08052e-05,0.00168544,0,0,3.43087e-05,0.000327063,1.56136e-05,0.000271183,0.0489395,0.948635
18300,0,0,0,1.2325e-06,0,2.05417e-07,9.09995e-05,0.00167147,0,0,3.43046e-05,0.000318806,1.49954e-05,0.000267658,0.0489015,0.948699
18301,0,0,0,1.43781e-06,0,2.05402e-07,9.34578e-05,0.00167546,0,0,3.34805e-05,0.000320016,1.51997e-05,0.00027072,0.0488704,0.94872
18302,0,0,0,1.2323e-06,0,2.05384e-07,9.28335e-05,0.00167757,0,0,3.40937e-05,0.000318961,1.4993e-05,0.000266794,0.0488785,0.948715
18303,0,0,0,1.02708e-06,0,2.05416e-07,9.16154e-05,0.00167188,0,0,3.34828e-05,0.000322708,1.47899e-05,0.000271149,0.0489023,0.948691
18304,0,0,0,1.02701e-06,0,2.05403e-07,9.20204e-05,0.0016765,0,0,3.40968e-05,0.000324536,1.43782e-05,0.000270926,0.0489142,0.948672
18305,0,0,0,1.02713e-06,0,2.05425e-07,9.30577e-05,0.00167935,0,0,3.53332e-05,0.000327859,1.45852e-05,0.000272394,0.0489108,0.948665
18306,0,0,0,1.02713e-06,0,2.05425e-07,9.24414e-05,0.00168346,0,0,3.55386e-05,0.000325188,1.52015e-05,0.000273627,0.0489167,0.948657
18307,0,0,0,1.02701e-06,0,2.05402e-07,9.34578e-05,0.00168512,0,0,3.53291e-05,0.000328848,1.51997e-05,0.000270925,0.04896,0.94861
18308,0,0,0,1.02734e-06,0,2.05468e-07,9.61591e-05,0.00168278,0,0,3.51351e-05,0.000329365,1.54101e-05,0.000273478,0.048946,0.94862
18309,0,0,0,8.21373e-07,0,2.05343e-07,9.67166e-05,0.00168628,0,0,3.4703e-05,0.000323826,1.51954e-05,0.000271053,0.0489887,0.948582
18310,0,0,0,8.22013e-07,0,2.05503e-07,9.597e-05,0.00168677,0,0,3.53465e-05,0.000323462,1.47962e-05,0.000268798,0.0489852,0.948589
18311,0,0,0,8.21419e-07,0,4.1071e-07,9.42578e-05,0.00168904,0,0,3.51157e-05,0.000320559,1.45802e-05,0.000266756,0.0490081,0.94857
18312,0,0,0,8.217e-07,0,6.16275e-07,9.30576e-05,0.00168716,0,0,3.4306e-05,0.000321696,1.43798e-05,0.000267463,0.0490001,0.94858
18313,0,0,0,6.16205e-07,0,8.21607e-07,9.57172e-05,0.00168697,0,0,3.45075e-05,0.000325973,1.43781e-05,0.000269693,0.0490557,0.948516
18314,0,0,0,8.21602e-07,0,6.16201e-07,9.71544e-05,0.00169394,0,0,3.30695e-05,0.000321246,1.49942e-05,0.000262502,0.0490129,0.948563
18315,0,0,0,8.21769e-07,0,6.16327e-07,9.69688e-05,0.0016875,0,0,3.34871e-05,0.000321517,1.49973e-05,0.000261939,0.048989,0.948593
18316,0,0,0,8.21536e-07,0,6.16152e-07,9.75574e-05,0.00169031,0,0,3.45045e-05,0.000323275,1.41715e-05,0.000265767,0.0490087,0.948564
18317,0,0,0,8.21587e-07,0,6.1619e-07,9.50987e-05,0.00170089,0,0,3.51228e-05,0.000326786,1.3967e-05,0.000268248,0.0490001,0.948558
18318,0,0,0,8.21798e-07,0,6.16348e-07,9.59449e-05,0.00169742,0,0,3.59536e-05,0.000322761,1.35597e-05,0.00026729,0.0490083,0.948557
18319,0,0,0,6.16238e-07,0,6.16238e-07,9.49006e-05,0.00169876,0,0,3.40985e-05,0.000320649,1.2941e-05,0.000264571,0.0490199,0.948553
18320,0,0,0,6.16346e-07,0,6.16346e-07,9.45064e-05,0.00169454,0,0,3.47208e-05,0.000315775,1.23269e-05,0.000270371,0.0490513,0.948525
18321,0,0,0,6.16172e-07,0,6.16172e-07,9.50958e-05,0.00168626,0,0,3.34787e-05,0.000317534,1.25288e-05,0.000269472,0.0490033,0.948581
18322,0,0,0,6.16171e-07,0,6.16171e-07,9.65335e-05,0.00169324,0,0,3.40948e-05,0.000319998,1.29396e-05,0.000275634,0.0489815,0.948585
18323,0,0,0,6.16486e-07,0,6.16486e-07,9.47333e-05,0.00169616,0,0,3.49342e-05,0.000316668,1.27407e-05,0.00027372,0.0489831,0.948587
18324,0,0,0,6.15992e-07,0,6.15992e-07,9.46575e-05,0.00169377,0,0,3.59329e-05,0.000316415,1.23198e-05,0.000276991,0.0490215,0.948547
18325,0,0,0,6.16472e-07,0,6.16472e-07,9.41147e-05,0.00169263,0,0,3.65773e-05,0.000311729,1.25349e-05,0.000278029,0.0490375,0.948536
18326,0,0,0,6.16093e-07,0,6.16093e-07,9.34408e-05,0.00169056,0,0,3.67602e-05,0.000309484,1.25272e-05,0.000276626,0.0490236,0.948556
18327,0,0,0,6.16355e-07,0,6.16355e-07,9.47132e-05,0.00170032,0,0,3.55431e-05,0.000311054,1.2738e-05,0.000277976,0.0490047,0.948562
18328,0,0,0,6.16093e-07,0,6.16093e-07,9.28247e-05,0.00169795,0,0,3.47066e-05,0.000313592,1.33487e-05,0.000279296,0.0490349,0.948532
18329,0,0,0,6.16371e-07,0,8.21828e-07,9.45102e-05,0.00170303,0,0,3.49277e-05,0.000315582,1.37656e-05,0.000279627,0.0490352,0.948522
18330,0,0,0,6.16183e-07,0,8.21577e-07,9.28382e-05,0.00170477,0,0,3.55332e-05,0.000320004,1.39668e-05,0.000280569,0.0490412,0.94851
18331,0,0,0,4.10802e-07,0,8.21604e-07,9.40736e-05,0.00171017,0,0,3.47128e-05,0.00032022,1.35565e-05,0.000282426,0.0490282,0.948515
18332,0,0,0,4.1086e-07,0,8.2172e-07,9.59358e-05,0.00170322,0,0,3.49231e-05,0.00032273,1.29421e-05,0.000285137,0.0490189,0.948525
18333,0,0,0,4.10805e-07,0,8.21609e-07,9.42796e-05,0.00169662,0,0,3.34806e-05,0.000320222,1.25295e-05,0.000281812,0.049061,0.948499
18334,0,0,0,4.10791e-07,0,8.21582e-07,9.50981e-05,0.00169862,0,0,3.57388e-05,0.000315282,1.21183e-05,0.000282624,0.0490421,0.948517
18335,0,0,0,4.11006e-07,0,8.22012e-07,9.47368e-05,0.00169067,0,0,3.473e-05,0.000315652,1.25357e-05,0.000278045,0.0490683,0.948504
18336,0,0,0,2.05299e-07,0,8.21195e-07,9.40268e-05,0.00168673,0,0,3.46955e-05,0.000315339,1.25232e-05,0.000276743,0.0490884,0.948491
18337,0,0,0,2.055e-07,0,6.16501e-07,9.45302e-05,0.00168634,0,0,3.34966e-05,0.000316471,1.29465e-05,0.00027722,0.0490011,0.948577
18338,0,0,0,4.10615e-07,0,6.15923e-07,9.56734e-05,0.00168352,0,0,3.4697e-05,0.000318227,1.27291e-05,0.000277371,0.0489708,0.948606
18339,0,0,0,4.10978e-07,0,6.16467e-07,9.82238e-05,0.00168522,0,0,3.55496e-05,0.000321796,1.47952e-05,0.000274739,0.0490367,0.948532
18340,0,0,0,4.10674e-07,0,6.16012e-07,9.93832e-05,0.00167514,0,0,3.67554e-05,0.000325049,1.60163e-05,0.000275357,0.049059,0.948512
18341,0,0,0,4.10907e-07,0,6.1636e-07,9.98503e-05,0.00167527,0,0,3.61598e-05,0.000325849,1.58199e-05,0.00027202,0.0490997,0.948474
18342,0,0,0,4.10776e-07,0,8.21551e-07,9.89969e-05,0.00167042,0,0,3.3889e-05,0.000327388,1.56095e-05,0.00026762,0.0490813,0.948504
18343,0,0,0,4.10872e-07,0,8.21744e-07,9.96364e-05,0.00167636,0,0,3.49241e-05,0.000330341,1.56131e-05,0.000268505,0.0490832,0.94849
18344,0,0,0,6.16183e-07,0,8.21577e-07,0.000101465,0.0016676,0,0,3.38901e-05,0.000332533,1.60208e-05,0.000269683,0.0490905,0.948487
18345,0,0,0,6.16282e-07,0,8.2171e-07,0.000100659,0.00166663,0,0,3.30738e-05,0.000331354,1.62288e-05,0.000270137,0.0491023,0.948478
18346,0,0,0,4.10638e-07,0,6.15956e-07,0.000101427,0.00167171,0,0,3.46989e-05,0.000328921,1.68361e-05,0.000271842,0.0491252,0.948448
18347,0,0,0,4.11007e-07,0,6.1651e-07,0.00010008,0.00166478,0,0,3.49356e-05,0.000331477,1.68513e-05,0.000274963,0.0491248,0.948451
18348,0,0,0,4.10664e-07,0,6.15997e-07,9.91754e-05,0.0016712,0,0,3.51118e-05,0.00033387,1.66319e-05,0.000270422,0.0491052,0.948467
18349,0,0,0,4.10988e-07,0,6.16482e-07,9.82261e-05,0.00166717,0,0,3.4112e-05,0.000333311,1.64395e-05,0.000267759,0.0490793,0.948503
18350,0,0,0,2.05371e-07,0,8.21483e-07,0.000101042,0.00166248,0,0,3.47076e-05,0.000334343,1.6635e-05,0.000269446,0.0491286,0.948452
18351,0,0,0,2.0545e-07,0,8.218e-07,0.000101081,0.00166538,0,0,3.36938e-05,0.0003355,1.74632e-05,0.000270783,0.0491377,0.948437
18352,0,0,0,2.05368e-07,0,8.21472e-07,0.000103505,0.00166225,0,0,3.47072e-05,0.000334544,1.72509e-05,0.000271086,0.0491534,0.948422
18353,0,0,0,2.05433e-07,0,8.21733e-07,0.00010436,0.00166339,0,0,3.45128e-05,0.000335267,1.78727e-05,0.000271172,0.0491801,0.948392
18354,0,0,0,2.05367e-07,0,1.02684e-06,0.000105559,0.00166738,0,0,3.49125e-05,0.000336803,1.76616e-05,0.000271085,0.0491142,0.948451
18355,0,0,0,2.05469e-07,0,1.02735e-06,0.000104789,0.00167663,0,0,3.3286e-05,0.000335121,1.72594e-05,0.000273891,0.049071,0.948487
18356,0,0,0,2.05394e-07,0,1.02697e-06,0.000103518,0.00166615,0,0,3.34792e-05,0.000337256,1.828e-05,0.000273995,0.0491088,0.948457
18357,0,0,0,2.05355e-07,0,1.02677e-06,0.000102267,0.00166871,0,0,3.40889e-05,0.000338835,1.88926e-05,0.000271684,0.0491288,0.948435
18358,0,0,0,2.05415e-07,0,8.21662e-07,0.000103324,0.00166017,0,0,3.28665e-05,0.000337703,1.9309e-05,0.000267451,0.049167,0.948411
18359,0,0,0,2.05428e-07,0,8.2171e-07,0.000103741,0.00165267,0,0,3.34847e-05,0.000334231,1.84885e-05,0.000265412,0.0491884,0.948403
18360,0,0,0,2.05405e-07,0,8.21621e-07,0.000103113,0.00165023,0,0,3.43027e-05,0.000334194,1.84865e-05,0.00026333,0.0492034,0.948392
18361,0,0,0,2.05399e-07,0,8.21598e-07,0.000103316,0.00164689,0,0,3.36855e-05,0.000337061,1.78698e-05,0.000261884,0.0492047,0.948394
18362,0,0,0,2.05375e-07,0,8.21498e-07,0.000102277,0.00164731,0,0,3.38868e-05,0.000331885,1.78676e-05,0.000260004,0.0492172,0.948389
18363,0,0,0,4.10821e-07,0,8.21643e-07,0.000102705,0.00164863,0,0,3.53306e-05,0.000328452,1.76653e-05,0.000259434,0.0492423,0.948364
18364,0,0,0,4.10734e-07,0,8.21468e-07,0.000103094,0.00164828,0,0,3.42963e-05,0.000332078,1.76616e-05,0.000263486,0.0492408,0.948359
18365,0,0,0,4.10868e-07,0,6.16302e-07,0.000103128,0.00165251,0,0,3.47184e-05,0.000334447,1.7051e-05,0.000261723,0.0492594,0.948336
18366,0,0,0,4.10848e-07,0,6.16272e-07,0.000102096,0.00165613,0,0,3.47167e-05,0.000335663,1.70502e-05,0.00026171,0.0492632,0.948328
18367,0,0,0,4.10711e-07,0,6.16067e-07,0.00010391,0.00165373,0,0,3.51158e-05,0.000338016,1.74552e-05,0.000264293,0.0492587,0.948328
18368,0,0,0,4.11003e-07,0,6.16504e-07,0.000104189,0.00165963,0,0,3.67848e-05,0.000335789,1.74676e-05,0.000264275,0.0492427,0.948338
18369,0,0,0,2.05322e-07,0,8.21287e-07,0.000103277,0.00165695,0,0,3.61366e-05,0.000336112,1.7863e-05,0.000261785,0.0492583,0.948329
18370,0,0,0,2.05478e-07,0,8.21913e-07,0.000103972,0.00165389,0,0,3.69861e-05,0.000332464,1.8904e-05,0.000256231,0.0492161,0.94838
18371,0,0,0,2.05385e-07,0,6.16156e-07,0.000104336,0.00165972,0,0,3.77909e-05,0.00033067,1.78685e-05,0.00025858,0.0491803,0.94841
18372,0,0,0,2.05446e-07,0,6.16339e-07,0.000105599,0.00165425,0,0,3.80076e-05,0.00032933,1.66412e-05,0.000255986,0.0492391,0.94836
18373,0,0,0,4.10791e-07,0,6.16186e-07,0.000105162,0.00165015,0,0,3.92305e-05,0.000330687,1.6637e-05,0.000256128,0.0492351,0.948366
18374,0,0,0,4.10774e-07,0,6.16161e-07,0.000105158,0.00164474,0,0,3.84074e-05,0.000329441,1.66363e-05,0.000258993,0.0492232,0.948382
18375,0,0,0,4.10836e-07,0,6.16254e-07,0.000106817,0.00164868,0,0,3.84131e-05,0.000325793,1.68443e-05,0.000263551,0.0492426,0.948356
18376,0,0,0,6.1631e-07,0,6.1631e-07,0.000105594,0.00164842,0,0,3.73895e-05,0.000327466,1.72567e-05,0.000263781,0.049252,0.948347
18377,0,0,0,4.10717e-07,0,6.16076e-07,0.000103911,0.00165498,0,0,3.63485e-05,0.000330216,1.6634e-05,0.000261627,0.0492398,0.948355
18378,0,0,0,4.109e-07,0,6.1635e-07,0.000104574,0.00164586,0,0,3.73919e-05,0.000325227,1.68469e-05,0.000265031,0.0492437,0.94836
18379,0,0,0,4.10867e-07,0,6.163e-07,0.000105387,0.00164881,0,0,3.63617e-05,0.000323147,1.72564e-05,0.000263366,0.0492479,0.948357
18380,0,0,0,4.10828e-07,0,4.10828e-07,0.00010661,0.00166509,0,0,3.59475e-05,0.000317776,1.70494e-05,0.000267655,0.0492041,0.948385
18381,0,0,0,4.1086e-07,0,4.1086e-07,0.000105591,0.00167425,0,0,3.71828e-05,0.000319033,1.54072e-05,0.000263156,0.0491727,0.948412
18382,0,0,0,4.10766e-07,0,2.05383e-07,0.000104745,0.00168188,0,0,3.6969e-05,0.000317317,1.51984e-05,0.000264534,0.0491652,0.948413
18383,0,0,0,4.10777e-07,0,2.05389e-07,0.000106597,0.00167207,0,0,3.57376e-05,0.000319995,1.58149e-05,0.000263308,0.0491647,0.948421
18384,0,0,0,4.10865e-07,0,2.05433e-07,0.00010703,0.00167695,0,0,3.71833e-05,0.000319242,1.60238e-05,0.000263776,0.0491426,0.948437
